x0,x1,x2,t
-5.82495,0.540476,31.4039,91.408
-5.7613,0.559764,31.3169,91.409
-5.69809,0.578313,31.2301,91.41
-5.63532,0.59614,31.1434,91.411
-5.57301,0.613258,31.0569,91.412
-5.51115,0.629681,30.9705,91.413
-5.44974,0.645422,30.8844,91.414
-5.38879,0.660496,30.7984,91.415
-5.32829,0.674915,30.7126,91.416
-5.26826,0.688694,30.627,91.417
-5.20869,0.701845,30.5416,91.418
-5.14959,0.714382,30.4564,91.419
-5.09095,0.726317,30.3714,91.42
-5.03277,0.737663,30.2866,91.421
-4.97507,0.748434,30.202,91.422
-4.91784,0.75864,30.1177,91.423
-4.86107,0.768296,30.0335,91.424
-4.80478,0.777413,29.9496,91.425
-4.74896,0.786003,29.8659,91.426
-4.69361,0.794078,29.7824,91.427
-4.63873,0.80165,29.6992,91.428
-4.58432,0.80873,29.6162,91.429
-4.53039,0.815331,29.5334,91.43
-4.47694,0.821462,29.4508,91.431
-4.42395,0.827136,29.3685,91.432
-4.37144,0.832363,29.2865,91.433
-4.3194,0.837155,29.2046,91.434
-4.26784,0.841521,29.123,91.435
-4.21674,0.845472,29.0417,91.436
-4.16612,0.849019,28.9606,91.437
-4.11597,0.852172,28.8797,91.438
-4.06629,0.854941,28.7991,91.439
-4.01708,0.857335,28.7187,91.44
-3.96833,0.859365,28.6386,91.441
-3.92006,0.86104,28.5587,91.442
-3.87225,0.862369,28.4791,91.443
-3.8249,0.863362,28.3997,91.444
-3.77802,0.864027,28.3206,91.445
-3.7316,0.864374,28.2417,91.446
-3.68564,0.864412,28.1631,91.447
-3.64014,0.864148,28.0847,91.448
-3.59509,0.863593,28.0066,91.449
-3.55051,0.862753,27.9287,91.45
-3.50637,0.861637,27.851,91.451
-3.46269,0.860253,27.7737,91.452
-3.41946,0.858609,27.6965,91.453
-3.37668,0.856713,27.6196,91.454
-3.33435,0.854571,27.543,91.455
-3.29246,0.852193,27.4666,91.456
-3.25101,0.849585,27.3905,91.457
-3.21001,0.846754,27.3146,91.458
-3.16944,0.843707,27.2389,91.459
-3.12931,0.840451,27.1635,91.46
-3.08961,0.836993,27.0884,91.461
-3.05035,0.833339,27.0135,91.462
-3.01151,0.829497,26.9388,91.463
-2.9731,0.825471,26.8644,91.464
-2.93511,0.82127,26.7902,91.465
-2.89755,0.816897,26.7162,91.466
-2.8604,0.812361,26.6426,91.467
-2.82368,0.807665,26.5691,91.468
-2.78736,0.802817,26.4959,91.469
-2.75146,0.797822,26.4229,91.47
-2.71597,0.792685,26.3501,91.471
-2.68088,0.787411,26.2776,91.472
-2.6462,0.782006,26.2054,91.473
-2.61192,0.776475,26.1333,91.474
-2.57803,0.770823,26.0615,91.475
-2.54454,0.765055,25.99,91.476
-2.51145,0.759175,25.9186,91.477
-2.47874,0.753189,25.8475,91.478
-2.44642,0.7471,25.7766,91.479
-2.41449,0.740914,25.706,91.48
-2.38293,0.734634,25.6355,91.481
-2.35176,0.728265,25.5653,91.482
-2.32096,0.721811,25.4954,91.483
-2.29053,0.715276,25.4256,91.484
-2.26047,0.708664,25.3561,91.485
-2.23078,0.701979,25.2868,91.486
-2.20145,0.695224,25.2177,91.487
-2.17249,0.688404,25.1489,91.488
-2.14388,0.681522,25.0802,91.489
-2.11562,0.674581,25.0118,91.49
-2.08772,0.667584,24.9436,91.491
-2.06017,0.660535,24.8756,91.492
-2.03296,0.653438,24.8078,91.493
-2.0061,0.646295,24.7402,91.494
-1.97957,0.639109,24.6729,91.495
-1.95339,0.631884,24.6058,91.496
-1.92753,0.624622,24.5388,91.497
-1.90201,0.617326,24.4721,91.498
-1.87682,0.609998,24.4056,91.499
-1.85195,0.602642,24.3393,91.5
-1.8274,0.59526,24.2732,91.501
-1.80318,0.587854,24.2073,91.502
-1.77927,0.580428,24.1416,91.503
-1.75567,0.572982,24.0761,91.504
-1.73238,0.56552,24.0108,91.505
-1.70941,0.558044,23.9457,91.506
-1.68673,0.550555,23.8808,91.507
-1.66436,0.543057,23.8161,91.508
-1.64228,0.53555,23.7516,91.509
-1.62051,0.528038,23.6873,91.51
-1.59902,0.520521,23.6232,91.511
-1.57782,0.513002,23.5593,91.512
-1.55692,0.505482,23.4956,91.513
-1.53629,0.497964,23.4321,91.514
-1.51595,0.490448,23.3688,91.515
-1.49589,0.482937,23.3056,91.516
-1.4761,0.475432,23.2427,91.517
-1.45658,0.467934,23.1799,91.518
-1.43734,0.460445,23.1174,91.519
-1.41836,0.452967,23.055,91.52
-1.39965,0.4455,22.9928,91.521
-1.38119,0.438046,22.9308,91.522
-1.363,0.430607,22.8689,91.523
-1.34507,0.423182,22.8073,91.524
-1.32738,0.415775,22.7458,91.525
-1.30995,0.408385,22.6845,91.526
-1.29277,0.401013,22.6234,91.527
-1.27583,0.393661,22.5625,91.528
-1.25914,0.386331,22.5018,91.529
-1.24268,0.379021,22.4412,91.53
-1.22646,0.371734,22.3808,91.531
-1.21048,0.364471,22.3206,91.532
-1.19473,0.357232,22.2606,91.533
-1.17921,0.350017,22.2007,91.534
-1.16392,0.342829,22.141,91.535
-1.14885,0.335666,22.0815,91.536
-1.13401,0.328531,22.0221,91.537
-1.11938,0.321424,21.963,91.538
-1.10497,0.314345,21.904,91.539
-1.09078,0.307294,21.8451,91.54
-1.0768,0.300273,21.7865,91.541
-1.06303,0.293282,21.728,91.542
-1.04947,0.286322,21.6697,91.543
-1.03611,0.279392,21.6115,91.544
-1.02295,0.272493,21.5535,91.545
-1.01,0.265626,21.4957,91.546
-0.997243,0.258791,21.438,91.547
-0.984683,0.251989,21.3805,91.548
-0.972316,0.245219,21.3232,91.549
-0.960141,0.238482,21.266,91.55
-0.948155,0.231777,21.209,91.551
-0.936355,0.225107,21.1522,91.552
-0.924741,0.21847,21.0955,91.553
-0.913309,0.211866,21.039,91.554
-0.902057,0.205297,20.9826,91.555
-0.890983,0.198761,20.9264,91.556
-0.880086,0.19226,20.8703,91.557
-0.869362,0.185793,20.8144,91.558
-0.858811,0.179361,20.7587,91.559
-0.848429,0.172962,20.7031,91.56
-0.838215,0.166598,20.6477,91.561
-0.828167,0.160269,20.5924,91.562
-0.818283,0.153974,20.5373,91.563
-0.80856,0.147713,20.4823,91.564
-0.798997,0.141487,20.4275,91.565
-0.789593,0.135295,20.3729,91.566
-0.780344,0.129138,20.3184,91.567
-0.771249,0.123014,20.264,91.568
-0.762306,0.116925,20.2098,91.569
-0.753514,0.11087,20.1558,91.57
-0.74487,0.104848,20.1019,91.571
-0.736373,0.0988601,20.0481,91.572
-0.728021,0.0929057,19.9945,91.573
-0.719811,0.0869846,19.9411,91.574
-0.711743,0.0810967,19.8878,91.575
-0.703815,0.0752418,19.8346,91.576
-0.696024,0.0694197,19.7816,91.577
-0.68837,0.06363,19.7287,91.578
-0.68085,0.0578727,19.676,91.579
-0.673463,0.0521475,19.6234,91.58
-0.666207,0.046454,19.571,91.581
-0.65908,0.0407921,19.5187,91.582
-0.652081,0.0351615,19.4666,91.583
-0.645209,0.0295619,19.4146,91.584
-0.638461,0.0239929,19.3627,91.585
-0.631837,0.0184544,19.311,91.586
-0.625334,0.0129459,19.2594,91.587
-0.618951,0.00746718,19.208,91.588
-0.612687,0.0020179,19.1567,91.589
-0.60654,-0.00340227,19.1056,91.59
-0.600508,-0.00879369,19.0546,91.591
-0.594591,-0.0141567,19.0037,91.592
-0.588787,-0.0194917,18.953,91.593
-0.583094,-0.0247989,18.9024,91.594
-0.577511,-0.0300789,18.8519,91.595
-0.572037,-0.035332,18.8016,91.596
-0.56667,-0.0405584,18.7514,91.597
-0.561408,-0.0457588,18.7014,91.598
-0.556252,-0.0509333,18.6515,91.599
-0.551199,-0.0560826,18.6017,91.6
-0.546248,-0.0612068,18.5521,91.601
-0.541397,-0.0663065,18.5026,91.602
-0.536646,-0.0713821,18.4532,91.603
-0.531994,-0.076434,18.404,91.604
-0.527438,-0.0814626,18.3549,91.605
-0.522978,-0.0864683,18.3059,91.606
-0.518613,-0.0914516,18.2571,91.607
-0.514342,-0.096413,18.2084,91.608
-0.510162,-0.101353,18.1598,91.609
-0.506074,-0.106272,18.1114,91.61
-0.502076,-0.11117,18.0631,91.611
-0.498167,-0.116048,18.0149,91.612
-0.494346,-0.120906,17.9669,91.613
-0.490611,-0.125745,17.9189,91.614
-0.486963,-0.130565,17.8712,91.615
-0.483399,-0.135367,17.8235,91.616
-0.479919,-0.140151,17.776,91.617
-0.476521,-0.144917,17.7286,91.618
-0.473205,-0.149667,17.6813,91.619
-0.469969,-0.1544,17.6342,91.62
-0.466814,-0.159117,17.5872,91.621
-0.463737,-0.163819,17.5403,91.622
-0.460738,-0.168506,17.4935,91.623
-0.457815,-0.173178,17.4469,91.624
-0.454969,-0.177836,17.4004,91.625
-0.452198,-0.182481,17.354,91.626
-0.4495,-0.187112,17.3078,91.627
-0.446877,-0.191731,17.2616,91.628
-0.444325,-0.196338,17.2156,91.629
-0.441845,-0.200934,17.1698,91.63
-0.439436,-0.205518,17.124,91.631
-0.437097,-0.210092,17.0784,91.632
-0.434827,-0.214656,17.0329,91.633
-0.432625,-0.21921,16.9875,91.634
-0.430491,-0.223755,16.9422,91.635
-0.428424,-0.228291,16.8971,91.636
-0.426422,-0.23282,16.8521,91.637
-0.424486,-0.237341,16.8072,91.638
-0.422615,-0.241855,16.7624,91.639
-0.420807,-0.246362,16.7177,91.64
-0.419063,-0.250863,16.6732,91.641
-0.417381,-0.255359,16.6288,91.642
-0.415761,-0.25985,16.5845,91.643
-0.414201,-0.264336,16.5403,91.644
-0.412703,-0.268818,16.4963,91.645
-0.411264,-0.273297,16.4523,91.646
-0.409884,-0.277773,16.4085,91.647
-0.408563,-0.282246,16.3648,91.648
-0.4073,-0.286718,16.3213,91.649
-0.406094,-0.291188,16.2778,91.65
-0.404945,-0.295657,16.2344,91.651
-0.403852,-0.300126,16.1912,91.652
-0.402815,-0.304595,16.1481,91.653
-0.401833,-0.309064,16.1051,91.654
-0.400905,-0.313535,16.0622,91.655
-0.400031,-0.318007,16.0195,91.656
-0.399211,-0.322482,15.9768,91.657
-0.398444,-0.326959,15.9343,91.658
-0.397729,-0.33144,15.8919,91.659
-0.397066,-0.335924,15.8496,91.66
-0.396455,-0.340413,15.8074,91.661
-0.395894,-0.344906,15.7653,91.662
-0.395384,-0.349405,15.7234,91.663
-0.394925,-0.353909,15.6815,91.664
-0.394514,-0.35842,15.6398,91.665
-0.394153,-0.362938,15.5982,91.666
-0.393841,-0.367463,15.5567,91.667
-0.393578,-0.371997,15.5153,91.668
-0.393362,-0.376538,15.474,91.669
-0.393193,-0.381089,15.4328,91.67
-0.393072,-0.385649,15.3918,91.671
-0.392998,-0.390219,15.3508,91.672
-0.39297,-0.3948,15.31,91.673
-0.392989,-0.399392,15.2693,91.674
-0.393053,-0.403996,15.2287,91.675
-0.393162,-0.408612,15.1882,91.676
-0.393317,-0.41324,15.1478,91.677
-0.393516,-0.417882,15.1075,91.678
-0.39376,-0.422538,15.0673,91.679
-0.394047,-0.427207,15.0273,91.68
-0.394379,-0.431892,14.9873,91.681
-0.394754,-0.436592,14.9475,91.682
-0.395172,-0.441308,14.9077,91.683
-0.395634,-0.44604,14.8681,91.684
-0.396138,-0.45079,14.8286,91.685
-0.396684,-0.455557,14.7892,91.686
-0.397273,-0.460342,14.7499,91.687
-0.397904,-0.465145,14.7107,91.688
-0.398576,-0.469968,14.6716,91.689
-0.39929,-0.47481,14.6326,91.69
-0.400045,-0.479673,14.5937,91.691
-0.400842,-0.484557,14.5549,91.692
-0.401679,-0.489461,14.5163,91.693
-0.402557,-0.494388,14.4777,91.694
-0.403475,-0.499337,14.4392,91.695
-0.404434,-0.504309,14.4009,91.696
-0.405432,-0.509305,14.3626,91.697
-0.406471,-0.514325,14.3245,91.698
-0.40755,-0.519369,14.2865,91.699
-0.408668,-0.524438,14.2485,91.7
-0.409825,-0.529534,14.2107,91.701
-0.411023,-0.534656,14.173,91.702
-0.412259,-0.539804,14.1354,91.703
-0.413534,-0.54498,14.0978,91.704
-0.414849,-0.550184,14.0604,91.705
-0.416202,-0.555417,14.0231,91.706
-0.417594,-0.560679,13.9859,91.707
-0.419025,-0.56597,13.9488,91.708
-0.420495,-0.571292,13.9118,91.709
-0.422003,-0.576645,13.8749,91.71
-0.423549,-0.582029,13.8381,91.711
-0.425134,-0.587445,13.8014,91.712
-0.426757,-0.592894,13.7648,91.713
-0.428418,-0.598376,13.7283,91.714
-0.430118,-0.603892,13.6919,91.715
-0.431856,-0.609442,13.6556,91.716
-0.433631,-0.615027,13.6194,91.717
-0.435445,-0.620648,13.5833,91.718
-0.437297,-0.626305,13.5473,91.719
-0.439188,-0.631999,13.5114,91.72
-0.441116,-0.63773,13.4756,91.721
-0.443082,-0.6435,13.4399,91.722
-0.445086,-0.649307,13.4043,91.723
-0.447128,-0.655155,13.3688,91.724
-0.449208,-0.661041,13.3334,91.725
-0.451327,-0.666969,13.2981,91.726
-0.453483,-0.672937,13.2629,91.727
-0.455678,-0.678947,13.2278,91.728
-0.45791,-0.685,13.1928,91.729
-0.460181,-0.691095,13.1579,91.73
-0.46249,-0.697234,13.123,91.731
-0.464838,-0.703417,13.0883,91.732
-0.467224,-0.709645,13.0537,91.733
-0.469648,-0.715919,13.0192,91.734
-0.472111,-0.722239,12.9848,91.735
-0.474612,-0.728605,12.9504,91.736
-0.477152,-0.735019,12.9162,91.737
-0.47973,-0.741482,12.8821,91.738
-0.482348,-0.747993,12.848,91.739
-0.485004,-0.754553,12.8141,91.74
-0.4877,-0.761164,12.7802,91.741
-0.490435,-0.767825,12.7465,91.742
-0.493208,-0.774538,12.7128,91.743
-0.496022,-0.781304,12.6793,91.744
-0.498875,-0.788122,12.6458,91.745
-0.501767,-0.794993,12.6124,91.746
-0.504699,-0.801919,12.5792,91.747
-0.507672,-0.8089,12.546,91.748
-0.510684,-0.815937,12.5129,91.749
-0.513736,-0.82303,12.4799,91.75
-0.516829,-0.83018,12.447,91.751
-0.519963,-0.837388,12.4142,91.752
-0.523137,-0.844655,12.3815,91.753
-0.526352,-0.851981,12.3489,91.754
-0.529609,-0.859367,12.3163,91.755
-0.532906,-0.866814,12.2839,91.756
-0.536245,-0.874322,12.2516,91.757
-0.539626,-0.881893,12.2193,91.758
-0.543049,-0.889527,12.1872,91.759
-0.546513,-0.897224,12.1551,91.76
-0.550021,-0.904987,12.1232,91.761
-0.55357,-0.912814,12.0913,91.762
-0.557163,-0.920708,12.0595,91.763
-0.560798,-0.928669,12.0278,91.764
-0.564477,-0.936697,11.9962,91.765
-0.568199,-0.944794,11.9647,91.766
-0.571965,-0.952961,11.9333,91.767
-0.575775,-0.961197,11.902,91.768
-0.579629,-0.969505,11.8708,91.769
-0.583528,-0.977884,11.8396,91.77
-0.587471,-0.986337,11.8086,91.771
-0.59146,-0.994862,11.7777,91.772
-0.595494,-1.00346,11.7468,91.773
-0.599574,-1.01214,11.716,91.774
-0.603699,-1.02089,11.6854,91.775
-0.607871,-1.02972,11.6548,91.776
-0.61209,-1.03862,11.6243,91.777
-0.616355,-1.04761,11.5939,91.778
-0.620668,-1.05667,11.5636,91.779
-0.625028,-1.06582,11.5334,91.78
-0.629436,-1.07504,11.5032,91.781
-0.633892,-1.08435,11.4732,91.782
-0.638396,-1.09374,11.4432,91.783
-0.64295,-1.10322,11.4134,91.784
-0.647552,-1.11278,11.3836,91.785
-0.652205,-1.12243,11.3539,91.786
-0.656907,-1.13216,11.3244,91.787
-0.66166,-1.14198,11.2949,91.788
-0.666463,-1.1519,11.2655,91.789
-0.671317,-1.1619,11.2362,91.79
-0.676223,-1.17199,11.2069,91.791
-0.681181,-1.18217,11.1778,91.792
-0.68619,-1.19245,11.1488,91.793
-0.691253,-1.20282,11.1198,91.794
-0.696369,-1.21329,11.091,91.795
-0.701538,-1.22385,11.0622,91.796
-0.706761,-1.23451,11.0335,91.797
-0.712038,-1.24526,11.0049,91.798
-0.717371,-1.25612,10.9764,91.799
-0.722758,-1.26707,10.948,91.8
-0.728201,-1.27813,10.9197,91.801
-0.733701,-1.28929,10.8915,91.802
-0.739257,-1.30056,10.8634,91.803
-0.74487,-1.31192,10.8353,91.804
-0.75054,-1.3234,10.8074,91.805
-0.756269,-1.33498,10.7795,91.806
-0.762056,-1.34667,10.7517,91.807
-0.767902,-1.35846,10.724,91.808
-0.773807,-1.37037,10.6965,91.809
-0.779773,-1.38239,10.669,91.81
-0.785799,-1.39452,10.6415,91.811
-0.791886,-1.40677,10.6142,91.812
-0.798035,-1.41913,10.587,91.813
-0.804246,-1.43161,10.5599,91.814
-0.81052,-1.4442,10.5328,91.815
-0.816857,-1.45691,10.5059,91.816
-0.823257,-1.46975,10.479,91.817
-0.829722,-1.4827,10.4522,91.818
-0.836252,-1.49578,10.4256,91.819
-0.842847,-1.50898,10.399,91.82
-0.849508,-1.5223,10.3725,91.821
-0.856236,-1.53576,10.3461,91.822
-0.863032,-1.54934,10.3198,91.823
-0.869895,-1.56305,10.2936,91.824
-0.876826,-1.57689,10.2674,91.825
-0.883827,-1.59086,10.2414,91.826
-0.890897,-1.60496,10.2155,91.827
-0.898038,-1.6192,10.1896,91.828
-0.905249,-1.63358,10.1639,91.829
-0.912533,-1.64809,10.1382,91.83
-0.919888,-1.66274,10.1126,91.831
-0.927317,-1.67753,10.0872,91.832
-0.934819,-1.69247,10.0618,91.833
-0.942395,-1.70754,10.0365,91.834
-0.950047,-1.72276,10.0113,91.835
-0.957774,-1.73813,9.98623,91.836
-0.965578,-1.75365,9.96123,91.837
-0.973458,-1.76931,9.93633,91.838
-0.981417,-1.78512,9.91152,91.839
-0.989454,-1.80109,9.88681,91.84
-0.99757,-1.81721,9.86219,91.841
-1.00577,-1.83349,9.83767,91.842
-1.01404,-1.84992,9.81325,91.843
-1.0224,-1.86652,9.78892,91.844
-1.03084,-1.88327,9.7647,91.845
-1.03937,-1.90018,9.74057,91.846
-1.04798,-1.91726,9.71653,91.847
-1.05667,-1.9345,9.6926,91.848
-1.06545,-1.95191,9.66877,91.849
-1.07431,-1.96949,9.64503,91.85
-1.08326,-1.98724,9.62139,91.851
-1.0923,-2.00516,9.59786,91.852
-1.10143,-2.02326,9.57442,91.853
-1.11065,-2.04153,9.55109,91.854
-1.11996,-2.05998,9.52785,91.855
-1.12936,-2.07861,9.50472,91.856
-1.13885,-2.09742,9.48169,91.857
-1.14844,-2.11641,9.45876,91.858
-1.15812,-2.13559,9.43594,91.859
-1.16789,-2.15495,9.41322,91.86
-1.17776,-2.1745,9.3906,91.861
-1.18773,-2.19425,9.36809,91.862
-1.1978,-2.21418,9.34568,91.863
-1.20796,-2.23431,9.32338,91.864
-1.21822,-2.25464,9.30119,91.865
-1.22859,-2.27516,9.2791,91.866
-1.23905,-2.29589,9.25712,91.867
-1.24962,-2.31681,9.23525,91.868
-1.26029,-2.33795,9.21348,91.869
-1.27107,-2.35929,9.19183,91.87
-1.28195,-2.38083,9.17029,91.871
-1.29294,-2.40259,9.14885,91.872
-1.30404,-2.42456,9.12753,91.873
-1.31524,-2.44675,9.10632,91.874
-1.32656,-2.46915,9.08523,91.875
-1.33798,-2.49177,9.06425,91.876
-1.34952,-2.51462,9.04338,91.877
-1.36117,-2.53768,9.02263,91.878
-1.37294,-2.56098,9.00199,91.879
-1.38482,-2.5845,8.98147,91.88
-1.39681,-2.60825,8.96107,91.881
-1.40893,-2.63224,8.94079,91.882
-1.42116,-2.65646,8.92062,91.883
-1.43351,-2.68092,8.90058,91.884
-1.44599,-2.70562,8.88066,91.885
-1.45859,-2.73056,8.86086,91.886
-1.4713,-2.75574,8.84118,91.887
-1.48415,-2.78117,8.82163,91.888
-1.49712,-2.80686,8.80221,91.889
-1.51022,-2.83279,8.78291,91.89
-1.52344,-2.85898,8.76374,91.891
-1.5368,-2.88543,8.74469,91.892
-1.55028,-2.91213,8.72578,91.893
-1.5639,-2.9391,8.70699,91.894
-1.57765,-2.96634,8.68834,91.895
-1.59154,-2.99384,8.66983,91.896
-1.60556,-3.02161,8.65144,91.897
-1.61972,-3.04965,8.63319,91.898
-1.63402,-3.07797,8.61508,91.899
-1.64846,-3.10657,8.59711,91.9
-1.66304,-3.13545,8.57928,91.901
-1.67777,-3.16461,8.56158,91.902
-1.69264,-3.19406,8.54403,91.903
-1.70765,-3.22379,8.52663,91.904
-1.72281,-3.25382,8.50937,91.905
-1.73812,-3.28415,8.49225,91.906
-1.75358,-3.31477,8.47529,91.907
-1.76919,-3.3457,8.45847,91.908
-1.78496,-3.37692,8.44181,91.909
-1.80088,-3.40846,8.42529,91.91
-1.81696,-3.4403,8.40894,91.911
-1.83319,-3.47245,8.39274,91.912
-1.84958,-3.50493,8.37669,91.913
-1.86613,-3.53772,8.36081,91.914
-1.88285,-3.57083,8.34509,91.915
-1.89973,-3.60426,8.32953,91.916
-1.91678,-3.63803,8.31414,91.917
-1.93399,-3.67212,8.29891,91.918
-1.95137,-3.70655,8.28386,91.919
-1.96892,-3.74132,8.26897,91.92
-1.98665,-3.77643,8.25426,91.921
-2.00454,-3.81188,8.23972,91.922
-2.02262,-3.84768,8.22536,91.923
-2.04087,-3.88383,8.21118,91.924
-2.0593,-3.92033,8.19719,91.925
-2.07791,-3.95719,8.18337,91.926
-2.0967,-3.99441,8.16975,91.927
-2.11568,-4.03199,8.15631,91.928
-2.13484,-4.06994,8.14306,91.929
-2.15419,-4.10826,8.13001,91.93
-2.17373,-4.14696,8.11715,91.931
-2.19346,-4.18603,8.10449,91.932
-2.21339,-4.22549,8.09203,91.933
-2.23351,-4.26533,8.07978,91.934
-2.25383,-4.30555,8.06774,91.935
-2.27435,-4.34617,8.0559,91.936
-2.29506,-4.38718,8.04427,91.937
-2.31599,-4.4286,8.03286,91.938
-2.33711,-4.47041,8.02167,91.939
-2.35844,-4.51263,8.0107,91.94
-2.37999,-4.55526,7.99996,91.941
-2.40174,-4.59831,7.98944,91.942
-2.42371,-4.64177,7.97915,91.943
-2.44589,-4.68565,7.9691,91.944
-2.46828,-4.72996,7.95928,91.945
-2.4909,-4.7747,7.9497,91.946
-2.51374,-4.81987,7.94037,91.947
-2.5368,-4.86547,7.93129,91.948
-2.56009,-4.91152,7.92245,91.949
-2.5836,-4.958,7.91387,91.95
-2.60734,-5.00494,7.90555,91.951
-2.63132,-5.05233,7.8975,91.952
-2.65553,-5.10017,7.8897,91.953
-2.67998,-5.14848,7.88218,91.954
-2.70466,-5.19724,7.87493,91.955
-2.72959,-5.24648,7.86796,91.956
-2.75476,-5.29618,7.86128,91.957
-2.78017,-5.34636,7.85488,91.958
-2.80583,-5.39702,7.84877,91.959
-2.83174,-5.44817,7.84296,91.96
-2.85791,-5.4998,7.83744,91.961
-2.88433,-5.55192,7.83223,91.962
-2.911,-5.60454,7.82734,91.963
-2.93794,-5.65766,7.82275,91.964
-2.96514,-5.71128,7.81849,91.965
-2.9926,-5.76541,7.81455,91.966
-3.02033,-5.82005,7.81094,91.967
-3.04832,-5.87521,7.80766,91.968
-3.07659,-5.93089,7.80472,91.969
-3.10514,-5.98709,7.80213,91.97
-3.13395,-6.04382,7.79989,91.971
-3.16305,-6.10108,7.798,91.972
-3.19243,-6.15888,7.79648,91.973
-3.2221,-6.21722,7.79533,91.974
-3.25205,-6.2761,7.79455,91.975
-3.28229,-6.33554,7.79414,91.976
-3.31282,-6.39552,7.79413,91.977
-3.34365,-6.45607,7.79451,91.978
-3.37477,-6.51717,7.79528,91.979
-3.4062,-6.57884,7.79646,91.98
-3.43792,-6.64108,7.79805,91.981
-3.46996,-6.70389,7.80007,91.982
-3.50229,-6.76728,7.8025,91.983
-3.53494,-6.83125,7.80537,91.984
-3.56791,-6.8958,7.80868,91.985
-3.60119,-6.96095,7.81243,91.986
-3.63478,-7.02669,7.81664,91.987
-3.6687,-7.09302,7.82131,91.988
-3.70295,-7.15996,7.82645,91.989
-3.73752,-7.2275,7.83207,91.99
-3.77242,-7.29565,7.83817,91.991
-3.80765,-7.36442,7.84476,91.992
-3.84322,-7.4338,7.85186,91.993
-3.87912,-7.50379,7.85946,91.994
-3.91537,-7.57442,7.86759,91.995
-3.95196,-7.64567,7.87624,91.996
-3.9889,-7.71755,7.88542,91.997
-4.02618,-7.79007,7.89515,91.998
-4.06382,-7.86323,7.90544,91.999
-4.10182,-7.93702,7.91628,92
-4.14017,-8.01147,7.9277,92.001
-4.17888,-8.08656,7.93971,92.002
-4.21796,-8.1623,7.9523,92.003
-4.2574,-8.2387,7.96549,92.004
-4.29721,-8.31575,7.9793,92.005
-4.3374,-8.39347,7.99373,92.006
-4.37796,-8.47185,8.00879,92.007
-4.4189,-8.5509,8.0245,92.008
-4.46022,-8.63062,8.04086,92.009
-4.50192,-8.71101,8.05789,92.01
-4.54401,-8.79208,8.07559,92.011
-4.5865,-8.87382,8.09398,92.012
-4.62937,-8.95625,8.11307,92.013
-4.67264,-9.03936,8.13287,92.014
-4.7163,-9.12315,8.15339,92.015
-4.76037,-9.20763,8.17465,92.016
-4.80485,-9.2928,8.19665,92.017
-4.84972,-9.37866,8.21942,92.018
-4.89501,-9.46521,8.24296,92.019
-4.94072,-9.55245,8.26728,92.02
-4.98683,-9.6404,8.2924,92.021
-5.03337,-9.72903,8.31834,92.022
-5.08033,-9.81837,8.3451,92.023
-5.12771,-9.90841,8.3727,92.024
-5.17551,-9.99914,8.40115,92.025
-5.22375,-10.0906,8.43047,92.026
-5.27242,-10.1827,8.46067,92.027
-5.32152,-10.2755,8.49177,92.028
-5.37106,-10.3691,8.52377,92.029
-5.42104,-10.4633,8.55671,92.03
-5.47146,-10.5583,8.59058,92.031
-5.52233,-10.6539,8.62542,92.032
-5.57365,-10.7502,8.66122,92.033
-5.62541,-10.8473,8.69801,92.034
-5.67763,-10.945,8.73581,92.035
-5.73031,-11.0434,8.77463,92.036
-5.78344,-11.1426,8.81448,92.037
-5.83703,-11.2424,8.85539,92.038
-5.89108,-11.3429,8.89737,92.039
-5.9456,-11.4441,8.94043,92.04
-6.00059,-11.546,8.98461,92.041
-6.05604,-11.6485,9.0299,92.042
-6.11196,-11.7518,9.07633,92.043
-6.16836,-11.8557,9.12393,92.044
-6.22523,-11.9602,9.17269,92.045
-6.28258,-12.0655,9.22266,92.046
-6.34041,-12.1714,9.27384,92.047
-6.39872,-12.2779,9.32625,92.048
-6.45752,-12.3852,9.37991,92.049
-6.51679,-12.493,9.43484,92.05
-6.57655,-12.6015,9.49107,92.051
-6.6368,-12.7106,9.5486,92.052
-6.69754,-12.8204,9.60746,92.053
-6.75877,-12.9307,9.66767,92.054
-6.82049,-13.0417,9.72926,92.055
-6.8827,-13.1533,9.79223,92.056
-6.94541,-13.2655,9.85662,92.057
-7.00861,-13.3782,9.92243,92.058
-7.0723,-13.4915,9.9897,92.059
-7.1365,-13.6054,10.0584,92.06
-7.20119,-13.7198,10.1287,92.061
-7.26637,-13.8348,10.2004,92.062
-7.33206,-13.9503,10.2737,92.063
-7.39824,-14.0663,10.3486,92.064
-7.46492,-14.1829,10.425,92.065
-7.5321,-14.2999,10.5031,92.066
-7.59978,-14.4174,10.5827,92.067
-7.66795,-14.5353,10.664,92.068
-7.73663,-14.6537,10.747,92.069
-7.8058,-14.7725,10.8317,92.07
-7.87546,-14.8918,10.9181,92.071
-7.94563,-15.0114,11.0062,92.072
-8.01629,-15.1314,11.0961,92.073
-8.08744,-15.2518,11.1878,92.074
-8.15908,-15.3725,11.2813,92.075
-8.23121,-15.4936,11.3766,92.076
-8.30384,-15.6149,11.4737,92.077
-8.37695,-15.7365,11.5727,92.078
-8.45054,-15.8584,11.6737,92.079
-8.52462,-15.9805,11.7765,92.08
-8.59918,-16.1028,11.8813,92.081
-8.67422,-16.2253,11.988,92.082
-8.74973,-16.348,12.0968,92.083
